Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Upper Peirce Reservoir,2021.0,3.0,14.0,2.2,1.0,1.2,1.2,,,,,
Upper Peirce Reservoir,2021.0,3.0,15.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,3.0,16.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,3.0,17.0,26.8,12.6,12.6,14.2,,,,,
Upper Peirce Reservoir,2021.0,3.0,18.0,27.6,26.8,27.4,27.4,,,,,
Upper Peirce Reservoir,2021.0,3.0,19.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,3.0,20.0,11.2,11.0,11.2,11.2,,,,,
Upper Peirce Reservoir,2021.0,3.0,21.0,20.0,10.2,10.2,19.0,,,,,
Upper Peirce Reservoir,2021.0,3.0,22.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,3.0,23.0,23.4,10.4,19.2,22.0,,,,,
Upper Peirce Reservoir,2021.0,3.0,24.0,8.6,1.8,2.2,3.4,,,,,
Upper Peirce Reservoir,2021.0,3.0,25.0,0.4,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2021.0,3.0,26.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,3.0,27.0,6.2,3.2,4.0,4.2,,,,,
Upper Peirce Reservoir,2021.0,3.0,28.0,16.6,16.6,16.6,16.6,,,,,
Upper Peirce Reservoir,2021.0,3.0,29.0,30.8,21.6,26.4,29.8,,,,,
Upper Peirce Reservoir,2021.0,3.0,30.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2021.0,3.0,31.0,28.2,17.0,23.0,27.2,,,,,
Upper Peirce Reservoir,2021.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,4.0,2.0,44.2,30.2,39.4,39.6,,,,,
Upper Peirce Reservoir,2021.0,4.0,3.0,2.8,2.2,2.2,2.2,,,,,
Upper Peirce Reservoir,2021.0,4.0,4.0,3.4,1.2,1.6,2.2,,,,,
Upper Peirce Reservoir,2021.0,4.0,5.0,29.2,23.8,27.4,28.6,,,,,
Upper Peirce Reservoir,2021.0,4.0,6.0,20.4,12.4,12.8,19.0,,,,,
Upper Peirce Reservoir,2021.0,4.0,7.0,0.4,0.4,0.4,0.4,,,,,
Upper Peirce Reservoir,2021.0,4.0,8.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2021.0,4.0,9.0,27.6,21.2,25.8,27.6,,,,,
Upper Peirce Reservoir,2021.0,4.0,10.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,4.0,11.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,4.0,12.0,6.0,5.4,6.0,6.0,,,,,
Upper Peirce Reservoir,2021.0,4.0,13.0,25.6,16.4,21.6,22.8,,,,,
Upper Peirce Reservoir,2021.0,4.0,14.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,4.0,15.0,55.6,42.0,48.8,49.6,,,,,
Upper Peirce Reservoir,2021.0,4.0,16.0,13.2,13.2,13.2,13.2,,,,,
Upper Peirce Reservoir,2021.0,4.0,17.0,91.6,56.2,66.2,74.8,,,,,
Upper Peirce Reservoir,2021.0,4.0,18.0,18.0,16.0,17.6,17.6,,,,,
Upper Peirce Reservoir,2021.0,4.0,19.0,14.8,12.6,14.8,14.8,,,,,
Upper Peirce Reservoir,2021.0,4.0,20.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,4.0,21.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,4.0,22.0,9.0,5.0,5.2,5.4,,,,,
Upper Peirce Reservoir,2021.0,4.0,23.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,4.0,24.0,12.4,4.4,7.6,11.2,,,,,
Upper Peirce Reservoir,2021.0,4.0,25.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,4.0,26.0,94.8,62.2,72.6,74.0,,,,,
Upper Peirce Reservoir,2021.0,4.0,27.0,1.0,0.4,0.6,0.6,,,,,
Upper Peirce Reservoir,2021.0,4.0,28.0,18.6,12.0,18.6,18.6,,,,,
Upper Peirce Reservoir,2021.0,4.0,29.0,10.0,4.8,5.2,5.2,,,,,
Upper Peirce Reservoir,2021.0,4.0,30.0,5.8,4.8,4.8,5.2,,,,,
Upper Peirce Reservoir,2021.0,5.0,1.0,1.0,0.4,0.6,0.6,,,,,
Upper Peirce Reservoir,2021.0,5.0,2.0,0.0,0.0,0.2,0.6,,,,,
Upper Peirce Reservoir,2021.0,5.0,3.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,5.0,4.0,19.0,19.0,19.0,19.0,,,,,
Upper Peirce Reservoir,2021.0,5.0,5.0,113.6,36.6,63.0,86.4,,,,,
Upper Peirce Reservoir,2021.0,5.0,6.0,3.8,1.2,2.0,3.6,,,,,
Upper Peirce Reservoir,2021.0,5.0,7.0,7.8,7.8,7.8,7.8,,,,,
Upper Peirce Reservoir,2021.0,5.0,8.0,1.8,0.8,1.0,1.0,,,,,
Upper Peirce Reservoir,2021.0,5.0,9.0,0.6,0.4,0.4,0.4,,,,,
Upper Peirce Reservoir,2021.0,5.0,10.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,5.0,11.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,5.0,12.0,22.0,15.2,16.6,17.2,,,,,
Upper Peirce Reservoir,2021.0,5.0,13.0,8.8,7.0,8.8,8.8,,,,,
Upper Peirce Reservoir,2021.0,5.0,14.0,12.4,10.2,12.4,12.4,,,,,
Upper Peirce Reservoir,2021.0,5.0,15.0,1.6,1.6,1.6,1.6,,,,,
Upper Peirce Reservoir,2021.0,5.0,16.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,5.0,17.0,60.2,30.2,30.2,30.2,,,,,
Upper Peirce Reservoir,2021.0,5.0,18.0,76.2,35.8,50.6,53.8,,,,,
Upper Peirce Reservoir,2021.0,5.0,19.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,5.0,20.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,5.0,21.0,68.2,34.0,46.6,65.8,,,,,
Upper Peirce Reservoir,2021.0,5.0,22.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,5.0,23.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,5.0,24.0,3.0,2.4,3.0,3.0,,,,,
Upper Peirce Reservoir,2021.0,5.0,25.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,5.0,26.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,5.0,27.0,4.4,2.8,3.0,3.0,,,,,
Upper Peirce Reservoir,2021.0,5.0,28.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,5.0,29.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2021.0,5.0,30.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,5.0,31.0,7.0,5.4,6.6,7.0,,,,,
Upper Peirce Reservoir,2021.0,6.0,1.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,6.0,2.0,11.0,6.2,6.6,6.6,,,,,
Upper Peirce Reservoir,2021.0,6.0,3.0,2.2,2.2,2.2,2.2,,,,,
Upper Peirce Reservoir,2021.0,6.0,4.0,4.2,3.8,3.8,3.8,,,,,
Upper Peirce Reservoir,2021.0,6.0,5.0,16.6,15.8,16.4,16.4,,,,,
Upper Peirce Reservoir,2021.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,6.0,7.0,0.6,0.6,0.6,0.6,,,,,
Upper Peirce Reservoir,2021.0,6.0,8.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,6.0,9.0,0.4,0.4,0.4,0.4,,,,,
Upper Peirce Reservoir,2021.0,6.0,10.0,6.6,5.6,5.6,6.0,,,,,
Upper Peirce Reservoir,2021.0,6.0,11.0,0.0,0.0,0.0,0.2,,,,,
Upper Peirce Reservoir,2021.0,6.0,12.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,6.0,13.0,18.2,16.4,17.0,17.6,,,,,
Upper Peirce Reservoir,2021.0,6.0,14.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,6.0,15.0,23.4,9.6,11.8,21.8,,,,,
Upper Peirce Reservoir,2021.0,6.0,16.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,6.0,17.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,6.0,18.0,30.8,8.6,13.0,19.8,,,,,
Upper Peirce Reservoir,2021.0,6.0,19.0,11.0,9.2,10.0,10.6,,,,,
Upper Peirce Reservoir,2021.0,6.0,20.0,8.4,4.0,5.2,7.6,,,,,
Upper Peirce Reservoir,2021.0,6.0,21.0,0.2,0.2,0.2,0.6,,,,,
Upper Peirce Reservoir,2021.0,6.0,22.0,20.8,20.4,20.4,20.4,,,,,
Upper Peirce Reservoir,2021.0,6.0,23.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,6.0,24.0,24.4,20.2,23.2,23.6,,,,,
Upper Peirce Reservoir,2021.0,6.0,25.0,7.2,3.4,3.4,3.8,,,,,
Upper Peirce Reservoir,2021.0,6.0,26.0,31.8,27.2,31.2,31.6,,,,,
Upper Peirce Reservoir,2021.0,6.0,27.0,0.8,0.6,0.6,0.6,,,,,
Upper Peirce Reservoir,2021.0,6.0,28.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,6.0,29.0,,,,,,,,,
Upper Peirce Reservoir,2021.0,6.0,30.0,0.0,0.0,1.0,7.0,,,,,
Upper Peirce Reservoir,2021.0,7.0,1.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,7.0,2.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,7.0,3.0,4.6,4.6,4.6,4.6,,,,,
Upper Peirce Reservoir,2021.0,7.0,4.0,2.8,0.8,0.8,1.6,,,,,
Upper Peirce Reservoir,2021.0,7.0,5.0,3.6,2.4,2.8,3.4,,,,,
Upper Peirce Reservoir,2021.0,7.0,6.0,25.4,24.4,25.4,25.4,,,,,
Upper Peirce Reservoir,2021.0,7.0,7.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2021.0,7.0,8.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,7.0,9.0,39.8,28.8,36.6,39.8,,,,,
Upper Peirce Reservoir,2021.0,7.0,10.0,10.2,2.6,3.2,23.2,,,,,
Upper Peirce Reservoir,2021.0,7.0,11.0,25.6,19.8,21.0,21.0,,,,,
Upper Peirce Reservoir,2021.0,7.0,12.0,24.6,11.8,11.8,14.0,,,,,
Upper Peirce Reservoir,2021.0,7.0,13.0,100.0,32.4,56.2,69.6,,,,,
Upper Peirce Reservoir,2021.0,7.0,14.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2021.0,7.0,15.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,7.0,16.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,7.0,17.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,7.0,18.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,7.0,19.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2021.0,7.0,20.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,7.0,21.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,7.0,22.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,7.0,23.0,1.6,0.6,0.8,1.0,,,,,
Upper Peirce Reservoir,2021.0,7.0,24.0,0.0,0.0,0.0,0.6,,,,,
Upper Peirce Reservoir,2021.0,7.0,25.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,7.0,26.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,7.0,27.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,7.0,28.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,7.0,29.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,7.0,30.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,7.0,31.0,5.6,3.6,4.2,5.6,,,,,
Upper Peirce Reservoir,2021.0,8.0,1.0,,,,,,,,,
Upper Peirce Reservoir,2021.0,8.0,2.0,3.8,3.8,3.8,3.8,,,,,
Upper Peirce Reservoir,2021.0,8.0,3.0,,,,,,,,,
Upper Peirce Reservoir,2021.0,8.0,4.0,0.4,0.4,0.4,0.4,,,,,
Upper Peirce Reservoir,2021.0,8.0,5.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,8.0,6.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,8.0,7.0,3.6,2.6,3.0,3.4,,,,,
Upper Peirce Reservoir,2021.0,8.0,8.0,1.4,1.0,1.0,1.0,,,,,
Upper Peirce Reservoir,2021.0,8.0,9.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,8.0,10.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,8.0,11.0,5.2,3.4,3.4,3.4,,,,,
Upper Peirce Reservoir,2021.0,8.0,12.0,13.4,12.4,13.0,13.0,,,,,
Upper Peirce Reservoir,2021.0,8.0,13.0,2.4,2.4,2.4,2.4,,,,,
Upper Peirce Reservoir,2021.0,8.0,14.0,43.6,26.2,26.6,38.0,,,,,
Upper Peirce Reservoir,2021.0,8.0,15.0,5.2,2.8,2.8,4.0,,,,,
Upper Peirce Reservoir,2021.0,8.0,16.0,0.6,0.6,0.8,1.2,,,,,
Upper Peirce Reservoir,2021.0,8.0,17.0,,,,,,,,,
Upper Peirce Reservoir,2021.0,8.0,18.0,,,,,,,,,
Upper Peirce Reservoir,2021.0,8.0,19.0,,,,,,,,,
Upper Peirce Reservoir,2021.0,8.0,20.0,,,,,,,,,
Upper Peirce Reservoir,2021.0,8.0,21.0,,,,,,,,,
Upper Peirce Reservoir,2021.0,8.0,22.0,2.2,1.2,1.6,1.8,,,,,
Upper Peirce Reservoir,2021.0,8.0,23.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,8.0,24.0,,,,,,,,,
Upper Peirce Reservoir,2021.0,8.0,25.0,,,,,,,,,
Upper Peirce Reservoir,2021.0,8.0,26.0,0.4,0.2,0.4,0.4,,,,,
Upper Peirce Reservoir,2021.0,8.0,27.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,8.0,28.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,8.0,29.0,16.2,5.0,5.6,8.0,,,,,
Upper Peirce Reservoir,2021.0,8.0,30.0,83.4,43.0,61.6,73.8,,,,,
Upper Peirce Reservoir,2021.0,8.0,31.0,,,,,,,,,
Upper Peirce Reservoir,2021.0,9.0,1.0,0.8,0.4,0.4,0.4,,,,,
Upper Peirce Reservoir,2021.0,9.0,2.0,49.4,19.6,28.0,39.8,,,,,
Upper Peirce Reservoir,2021.0,9.0,3.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,9.0,4.0,41.4,34.0,41.0,41.2,,,,,
Upper Peirce Reservoir,2021.0,9.0,5.0,0.0,0.0,0.0,0.2,,,,,
Upper Peirce Reservoir,2021.0,9.0,6.0,17.0,16.6,17.0,17.0,,,,,
Upper Peirce Reservoir,2021.0,9.0,7.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,9.0,8.0,1.4,0.6,1.0,1.4,,,,,
Upper Peirce Reservoir,2021.0,9.0,9.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,9.0,10.0,15.8,12.6,14.2,15.6,,,,,
Upper Peirce Reservoir,2021.0,9.0,11.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,9.0,12.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,9.0,13.0,2.8,1.6,2.6,2.6,,,,,
Upper Peirce Reservoir,2021.0,9.0,14.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,9.0,15.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,9.0,16.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,9.0,17.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,9.0,18.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,9.0,19.0,32.2,11.8,14.0,16.0,,,,,
Upper Peirce Reservoir,2021.0,9.0,20.0,,,,,,,,,
Upper Peirce Reservoir,2021.0,9.0,21.0,21.4,16.6,18.4,21.4,,,,,
Upper Peirce Reservoir,2021.0,9.0,22.0,7.4,7.2,7.4,7.4,,,,,
Upper Peirce Reservoir,2021.0,9.0,23.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,9.0,24.0,5.6,5.0,5.6,5.6,,,,,
Upper Peirce Reservoir,2021.0,9.0,25.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,9.0,26.0,11.0,9.0,9.2,9.2,,,,,
Upper Peirce Reservoir,2021.0,9.0,27.0,7.4,2.2,3.6,4.0,,,,,
Upper Peirce Reservoir,2021.0,9.0,28.0,8.4,5.2,6.4,8.2,,,,,
Upper Peirce Reservoir,2021.0,9.0,29.0,5.4,4.0,4.0,4.0,,,,,
Upper Peirce Reservoir,2021.0,9.0,30.0,45.2,28.0,31.4,33.6,,,,,
Upper Peirce Reservoir,2021.0,10.0,1.0,33.4,14.2,20.6,24.0,,,,,
Upper Peirce Reservoir,2021.0,10.0,2.0,2.8,2.6,2.6,2.6,,,,,
Upper Peirce Reservoir,2021.0,10.0,3.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,10.0,4.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,10.0,5.0,2.6,2.4,2.4,2.4,,,,,
Upper Peirce Reservoir,2021.0,10.0,6.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,10.0,7.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,10.0,8.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,10.0,10.0,18.2,16.8,17.6,17.6,,,,,
Upper Peirce Reservoir,2021.0,10.0,11.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,10.0,12.0,0.8,0.8,0.8,0.8,,,,,
Upper Peirce Reservoir,2021.0,10.0,13.0,0.4,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2021.0,10.0,14.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,10.0,15.0,1.6,1.6,1.6,1.6,,,,,
Upper Peirce Reservoir,2021.0,10.0,16.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,10.0,17.0,14.2,6.2,7.6,8.2,,,,,
Upper Peirce Reservoir,2021.0,10.0,18.0,5.6,4.2,5.4,5.4,,,,,
Upper Peirce Reservoir,2021.0,10.0,19.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2021.0,10.0,20.0,8.8,1.8,2.4,3.6,,,,,
Upper Peirce Reservoir,2021.0,10.0,21.0,3.6,2.8,3.6,3.6,,,,,
Upper Peirce Reservoir,2021.0,10.0,22.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2021.0,10.0,23.0,8.4,5.4,7.0,8.0,,,,,
Upper Peirce Reservoir,2021.0,10.0,24.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2021.0,10.0,25.0,10.4,8.0,10.4,10.4,,,,,
Upper Peirce Reservoir,2021.0,10.0,26.0,2.0,2.0,2.0,2.0,,,,,
Upper Peirce Reservoir,2021.0,10.0,27.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,10.0,28.0,30.4,26.6,30.2,30.4,,,,,
Upper Peirce Reservoir,2021.0,10.0,29.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,10.0,30.0,17.0,16.0,16.8,16.8,,,,,
Upper Peirce Reservoir,2021.0,10.0,31.0,3.0,2.4,2.4,2.8,,,,,
Upper Peirce Reservoir,2021.0,11.0,1.0,22.2,20.2,20.4,20.6,,,,,
Upper Peirce Reservoir,2021.0,11.0,2.0,48.0,40.2,44.0,46.6,,,,,
Upper Peirce Reservoir,2021.0,11.0,3.0,1.8,0.6,0.8,0.8,,,,,
Upper Peirce Reservoir,2021.0,11.0,4.0,0.6,0.6,0.6,0.6,,,,,
Upper Peirce Reservoir,2021.0,11.0,5.0,45.2,15.6,23.4,38.6,,,,,
Upper Peirce Reservoir,2021.0,11.0,6.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,11.0,7.0,12.6,9.4,11.8,12.6,,,,,
Upper Peirce Reservoir,2021.0,11.0,8.0,0.4,0.2,0.2,0.4,,,,,
Upper Peirce Reservoir,2021.0,11.0,9.0,38.2,34.2,34.6,35.0,,,,,
Upper Peirce Reservoir,2021.0,11.0,10.0,,,,,,,,,
Upper Peirce Reservoir,2021.0,11.0,11.0,,,,,,,,,
Upper Peirce Reservoir,2021.0,11.0,12.0,,,,,,,,,
Upper Peirce Reservoir,2021.0,11.0,13.0,5.6,4.0,4.4,5.0,,,,,
Upper Peirce Reservoir,2021.0,11.0,14.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,11.0,15.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,11.0,16.0,10.2,9.6,10.0,10.0,,,,,
Upper Peirce Reservoir,2021.0,11.0,17.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,11.0,18.0,42.2,33.2,38.2,39.4,,,,,
Upper Peirce Reservoir,2021.0,11.0,19.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,11.0,20.0,5.6,5.0,5.0,5.2,,,,,
Upper Peirce Reservoir,2021.0,11.0,21.0,17.2,7.6,14.4,16.4,,,,,
Upper Peirce Reservoir,2021.0,11.0,22.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2021.0,11.0,23.0,5.4,3.0,4.4,4.4,,,,,
Upper Peirce Reservoir,2021.0,11.0,24.0,8.0,1.8,3.2,5.6,,,,,
Upper Peirce Reservoir,2021.0,11.0,25.0,,,,,,,,,
Upper Peirce Reservoir,2021.0,11.0,26.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,11.0,27.0,17.8,15.2,16.2,16.4,,,,,
Upper Peirce Reservoir,2021.0,11.0,28.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,11.0,29.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,11.0,30.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,12.0,1.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,12.0,2.0,3.2,0.8,1.2,1.8,,,,,
Upper Peirce Reservoir,2021.0,12.0,3.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,12.0,4.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,12.0,5.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,12.0,6.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,12.0,7.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,12.0,8.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,12.0,9.0,0.4,0.4,0.4,0.4,,,,,
Upper Peirce Reservoir,2021.0,12.0,10.0,25.2,10.2,12.6,16.2,,,,,
Upper Peirce Reservoir,2021.0,12.0,11.0,8.2,4.0,4.2,4.2,,,,,
Upper Peirce Reservoir,2021.0,12.0,12.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,12.0,13.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,12.0,14.0,0.2,0.2,0.2,0.2,,,,,
Upper Peirce Reservoir,2021.0,12.0,15.0,0.8,0.8,0.8,0.8,,,,,
Upper Peirce Reservoir,2021.0,12.0,16.0,0.4,0.4,0.4,0.4,,,,,
Upper Peirce Reservoir,2021.0,12.0,17.0,15.2,4.0,4.4,5.2,,,,,
Upper Peirce Reservoir,2021.0,12.0,18.0,6.6,5.8,6.2,6.6,,,,,
Upper Peirce Reservoir,2021.0,12.0,19.0,18.6,8.8,12.6,14.8,,,,,
Upper Peirce Reservoir,2021.0,12.0,20.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,12.0,21.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,12.0,22.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,12.0,23.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,12.0,24.0,4.4,2.0,2.4,3.4,,,,,
Upper Peirce Reservoir,2021.0,12.0,25.0,6.2,3.2,3.8,5.0,,,,,
Upper Peirce Reservoir,2021.0,12.0,26.0,0.4,0.4,0.4,0.4,,,,,
Upper Peirce Reservoir,2021.0,12.0,27.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,12.0,28.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2021.0,12.0,29.0,1.0,0.8,0.8,1.0,,,,,
Upper Peirce Reservoir,2021.0,12.0,30.0,38.2,27.0,27.6,28.2,,,,,
Upper Peirce Reservoir,2021.0,12.0,31.0,,,,,,,,,
Upper Peirce Reservoir,2022.0,1.0,1.0,,,,,,,,,
Upper Peirce Reservoir,2022.0,1.0,2.0,,,,,,,,,
Upper Peirce Reservoir,2022.0,1.0,3.0,,,,,,,,,
Upper Peirce Reservoir,2022.0,1.0,4.0,11.0,6.4,8.6,10.2,,,,,
Upper Peirce Reservoir,2022.0,1.0,5.0,0.8,0.8,0.8,0.8,,,,,
Upper Peirce Reservoir,2022.0,1.0,6.0,0.0,0.0,0.0,0.0,,,,,
Upper Peirce Reservoir,2022.0,1.0,7.0,65.0,39.2,59.2,65.0,,,,,
